date,price,volume
1682917560,28584.11,51.99165
1682917620,28614.62,20.46219
1682917680,28626.43,13.3669
1682917740,28616.24,52.72042
1682917800,28608.55,11.91602
1682917860,28588,42.58647
1682917920,28591.45,17.70622
1682917980,28608.01,34.63586
1682918040,28623.1,17.26302
1682918100,28631.47,48.33395
1682918160,28610.96,14.50621
1682918220,28618.76,41.69412
1682918280,28613.63,46.01559
1682918340,28628.82,11.08745
1682918400,28626.07,15.4426
1682918460,28615.86,14.97231
1682918520,28610.93,20.16208
1682918580,28610.97,6.05591
1682918640,28613.86,21.7151
1682918700,28601.26,78.4392
1682918760,28577.49,21.11889
1682918820,28577.51,42.59854
1682918880,28572.25,8.2548
1682918940,28572.22,40.51556
1682919000,28550.72,164.16375
1682919060,28522.79,41.83152
1682919120,28529.82,53.77177
1682919180,28516.56,30.96783
1682919240,28512.69,16.36938
1682919300,28517.57,25.25615
1682919360,28511.98,239.24134
1682919420,28469.44,58.43716
1682919480,28470,19.96847
1682919540,28475.43,23.58426
1682919600,28476.35,30.53638
1682919660,28476.75,62.06802
1682919720,28446.67,649.73796
1682919780,28374.78,113.3692
1682919840,28423.18,63.23125
1682919900,28421.51,74.49652
1682919960,28400,86.35608
1682920020,28450.62,70.00872
1682920080,28440.97,32.87938
1682920140,28462.34,90.34706
1682920200,28426.18,56.46817
1682920260,28402.06,54.77603
1682920320,28411.69,27.73807
1682920380,28439.41,42.2633
1682920440,28437.93,91.83873
1682920500,28454.54,51.1188
1682920560,28461.84,43.12916
1682920620,28479.29,27.95123
1682920680,28466.09,19.47924
1682920740,28478.64,23.54547
1682920800,28483.68,29.41436
1682920860,28479,25.98948
1682920920,28473.57,39.93028
1682920980,28466.91,68.48927
1682921040,28472.58,34.913
1682921100,28468.41,25.0965
1682921160,28470.01,12.27793
1682921220,28477.01,40.89061
1682921280,28491.44,39.82573
1682921340,28502.76,84.8668
1682921400,28519.44,47.78483
1682921460,28495.01,27.14751
1682921520,28495.64,22.31134
1682921580,28502.66,14.88906
1682921640,28499.84,5.11248
1682921700,28503.43,38.83426
1682921760,28504.96,25.66549
1682921820,28504.77,34.93964
1682921880,28506.58,31.02958
1682921940,28510.22,16.60508
1682922000,28500.01,34.21857
1682922060,28494.84,11.2647
1682922120,28493.84,11.47504
1682922180,28493.93,16.03789
1682922240,28497.97,38.21071
1682922300,28481.99,13.90903
1682922360,28490.99,27.14658
1682922420,28509.14,13.40942
1682922480,28512.06,67.43091
1682922540,28541.46,34.85732
1682922600,28557.37,40.29985
1682922660,28544.17,12.12741
1682922720,28548.7,16.83967
1682922780,28545.47,29.86916
1682922840,28545.03,26.00764
1682922900,28546.63,8.58885
1682922960,28546.63,12.4784
1682923020,28542.08,26.29322
1682923080,28546.5,21.41115
1682923140,28546.49,15.21446
1682923200,28546.5,22.33999
1682923260,28554.8,13.73421
1682923320,28554.8,64.02206
1682923380,28562.53,21.04154
1682923440,28566.47,29.40923
1682923500,28554.81,34.44877
1682923560,28559.03,12.09465
1682923620,28564.27,8.57548
1682923680,28569.85,32.07833
1682923740,28577.65,30.36953
1682923800,28574.44,54.91834
1682923860,28565.37,13.70256
1682923920,28579.05,7.3624
1682923980,28582.41,17.47505
1682924040,28575.17,11.1053
1682924100,28575.17,54.59809
1682924160,28565.16,13.35684
1682924220,28574.1,12.72923
1682924280,28574.99,41.80836
1682924340,28583.33,17.98623
1682924400,28594.34,54.27108
1682924460,28592.49,34.24722
1682924520,28590.73,14.98168
1682924580,28594.93,26.66768
1682924640,28601.69,72.99397
1682924700,28625.93,191.15632
1682924760,28673.26,148.73144
1682924820,28706.42,50.87443
1682924880,28680.01,51.99376
1682924940,28660,31.64109
1682925000,28654.71,31.18592
1682925060,28645.75,33.07413
1682925120,28650,44.07914
1682925180,28633.84,39.90204
1682925240,28617.94,19.3772
1682925300,28615.83,11.17447
1682925360,28613.82,42.65025
1682925420,28597.31,21.07726
1682925480,28614.06,12.68928
1682925540,28605.37,34.28777
1682925600,28634.51,25.52882
1682925660,28636.61,31.36742
1682925720,28625.42,20.8541
1682925780,28627.65,142.20038
1682925840,28640.87,17.95883
1682925900,28649.66,25.77433
1682925960,28671.28,43.51468
1682926020,28670.01,77.37217
1682926080,28655.84,28.0875
1682926140,28665.73,17.13825
1682926200,28660.8,27.39604
1682926260,28650.55,81.16292
1682926320,28639.46,22.05961
1682926380,28630,36.61067
1682926440,28629.92,17.51371
1682926500,28629.11,21.89342
1682926560,28621.73,31.8206
1682926620,28613.04,18.85623
1682926680,28615.81,22.45123
1682926740,28640,30.47761
1682926800,28630.97,25.10338
1682926860,28633.41,22.0882
1682926920,28642.1,22.0348
1682926980,28643.57,25.44266
1682927040,28630.01,17.59188
1682927100,28636.81,22.47966
1682927160,28652.39,32.53361
1682927220,28640.01,17.17146
1682927280,28650.41,8.08222
1682927340,28651.05,8.61718
1682927400,28661.51,17.11365
1682927460,28648.58,11.54106
1682927520,28653.04,25.61934
1682927580,28650.96,112.21183
1682927640,28617.32,98.89032
1682927700,28611.72,30.42967
1682927760,28619.43,12.41787
1682927820,28614.5,23.8534
1682927880,28624.72,15.87347
1682927940,28626.57,18.91966
1682928000,28629.08,31.29856
1682928060,28619.74,23.79296
1682928120,28613.49,17.97443
1682928180,28615.1,10.29146
1682928240,28619.76,12.46113
1682928300,28619.73,36.11101
1682928360,28631.94,21.61377
1682928420,28624.58,34.66143
1682928480,28605.54,50.24164
1682928540,28595.05,72.38194
1682928600,28574.8,41.5131
1682928660,28574.78,46.27846
1682928720,28584.24,20.20423
1682928780,28578.14,17.44307
1682928840,28593.14,17.8109
1682928900,28593.73,30.79032
1682928960,28579.9,31.30385
1682929020,28576,46.67278
1682929080,28566.93,41.14514
1682929140,28555.19,42.33315
1682929200,28565.28,14.43061
1682929260,28569.01,21.49628
1682929320,28570.58,19.25054
1682929380,28576.75,18.85471
1682929440,28573.73,7.71988
1682929500,28582.67,8.12937
1682929560,28587.85,14.46268
1682929620,28587.84,4.00025
1682929680,28587.84,23.63071
1682929740,28596.3,17.84569
1682929800,28597.22,17.18206
1682929860,28590.14,25.88125
1682929920,28577.68,11.24314
1682929980,28575.92,19.33635
1682930040,28583.05,14.33906
1682930100,28585.82,14.39322
1682930160,28585.86,20.2808
1682930220,28592.73,25.36534
1682930280,28607.08,21.06311
1682930340,28608.58,13.85102
1682930400,28609.99,24.99875
1682930460,28605.96,6.45449
1682930520,28605.9,10.65709
1682930580,28599.53,23.53893
1682930640,28602.4,10.78886
1682930700,28603.53,22.15067
1682930760,28610.39,8.28374
1682930820,28607.97,9.84297
1682930880,28605,32.79014
1682930940,28599.85,29.86501
1682931000,28595.34,37.51903
1682931060,28573.3,52.87707
1682931120,28564.12,13.44649
1682931180,28559.99,16.43625
1682931240,28558.13,40.72791
1682931300,28561.68,34.71547
1682931360,28568,43.04883
1682931420,28576.57,9.89443
1682931480,28584.7,6.15224
1682931540,28584.7,30.08976
1682931600,28574.45,22.46218
1682931660,28574.12,10.19908
1682931720,28568,6.64966
1682931780,28567.84,6.85488
1682931840,28567.29,15.70505
1682931900,28564.54,7.67686
1682931960,28563,7.508
1682932020,28562.38,35.55843
1682932080,28565.51,18.68304
1682932140,28562.12,20.73263
1682932200,28553.53,21.02594
1682932260,28564.93,6.22806
1682932320,28564.35,8.96071
1682932380,28568.36,14.44302
1682932440,28572.07,26.56919
1682932500,28581.36,27.96391
1682932560,28593.42,15.25098
1682932620,28590.95,10.08137
1682932680,28590.96,14.7425
1682932740,28598.08,27.13411
1682932800,28606,15.52553
1682932860,28619.98,29.89054
1682932920,28631.94,42.65243
1682932980,28645.66,57.28395
1682933040,28640,37.85671
1682933100,28642.43,31.67236
1682933160,28629.97,10.27315
1682933220,28623.17,20.76664
1682933280,28617.72,16.10571
1682933340,28602.52,11.38769
1682933400,28603.93,8.53292
1682933460,28613.58,7.40508
1682933520,28614.87,19.94095
1682933580,28597.49,9.44989
1682933640,28593.03,6.69457
1682933700,28592.07,7.96594
1682933760,28589.57,23.65257
1682933820,28596.43,10.23579
1682933880,28589.11,4.92383
1682933940,28588.14,18.74051
1682934000,28607.41,8.85587
1682934060,28593.88,17.2189
1682934120,28572.9,29.46304
1682934180,28555.78,52.22195
1682934240,28550,20.42599
1682934300,28554.84,46.0134
1682934360,28537.81,19.11628
1682934420,28537.37,67.89578
1682934480,28528.07,92.84042
1682934540,28524.29,26.85137
1682934600,28538.22,13.08835
1682934660,28540.8,8.99539
1682934720,28541.24,14.18238
1682934780,28535.02,7.5983
1682934840,28537.21,22.45251
1682934900,28547.36,27.35197
1682934960,28543.29,18.00012
1682935020,28538.95,16.16471
1682935080,28538.95,60.85309
1682935140,28521.04,34.0253
1682935200,28524.99,20.23459
1682935260,28528.72,18.18759
1682935320,28525.99,9.49661
1682935380,28526,17.75991
1682935440,28521.2,10.36443
1682935500,28520.02,4.25118
1682935560,28522.29,23.22746
1682935620,28535.84,13.71457
1682935680,28541.42,10.23867
1682935740,28541.41,11.26127
1682935800,28548.27,14.15824
1682935860,28551.06,5.25562
1682935920,28551.04,30.0642
1682935980,28543.11,7.71469
1682936040,28543.6,14.47723
1682936100,28550.28,6.43467
1682936160,28550.27,8.86404
1682936220,28555.33,6.53236
1682936280,28560.24,6.88381
1682936340,28560.41,18.31262
1682936400,28546.71,17.03524
1682936460,28529.65,24.91935
1682936520,28522.44,22.88289
1682936580,28514.9,6.48728
1682936640,28527.12,15.23094
1682936700,28524.4,31.99518
1682936760,28531.37,8.65004
1682936820,28543.22,30.69717
1682936880,28544.83,3.64319
1682936940,28544.82,5.9944
1682937000,28541.98,10.0524
1682937060,28542.62,6.67199
1682937120,28540.83,10.23055
1682937180,28530.43,6.74723
1682937240,28527.84,10.29426
1682937300,28533.51,4.34986
1682937360,28532.62,21.51603
1682937420,28516.8,32.26489
1682937480,28504.4,9.81854
1682937540,28507.32,15.887
1682937600,28500.61,36.39271
1682937660,28493.56,16.2516
1682937720,28496.27,22.40684
1682937780,28509.63,34.2281
1682937840,28522.38,6.16834
1682937900,28527.23,7.52307
1682937960,28534.56,12.77016
1682938020,28525.65,9.21413
1682938080,28525.5,8.73398
1682938140,28523.88,14.11107
1682938200,28522.72,34.69966
1682938260,28522.84,20.31902
1682938320,28534.2,27.37264
1682938380,28551.83,46.95936
1682938440,28559.19,20.48837
1682938500,28552.83,23.81457
1682938560,28559.05,8.27284
1682938620,28561.34,10.71164
1682938680,28557.69,11.29733
1682938740,28557.69,34.06141
1682938800,28552.42,68.23126
1682938860,28549.64,15.53774
1682938920,28557.67,12.69478
1682938980,28550.38,4.05732
1682939040,28550.38,8.60099
1682939100,28555.32,31.12723
1682939160,28577.35,52.36913
1682939220,28565.75,15.90594
1682939280,28568.74,18.75659
1682939340,28563,17.91502
1682939400,28564.24,39.22105
1682939460,28553.82,23.13437
1682939520,28549.79,23.88379
1682939580,28539.77,12.68739
1682939640,28531.59,38.94652
1682939700,28534.74,18.8515
1682939760,28535.01,14.65799
1682939820,28540.85,12.65574
1682939880,28537.9,19.70541
1682939940,28520.01,12.64088
1682940000,28520.01,22.68643
1682940060,28516.95,36.2072
1682940120,28515.83,18.9639
1682940180,28512.31,4.97819
1682940240,28517.93,12.90947
1682940300,28523.5,24.50695
1682940360,28515.08,7.32109
1682940420,28515.07,41.02195
1682940480,28521.14,14.50539
1682940540,28533.47,21.93241
1682940600,28549.64,6.53626
1682940660,28541.61,4.98615
1682940720,28540.33,9.68748
1682940780,28547.15,11.37244
1682940840,28537.58,7.51178
1682940900,28533.22,11.26451
1682940960,28525.98,21.70062
1682941020,28522.52,17.57142
1682941080,28532.95,12.5187
1682941140,28540.88,10.92489
1682941200,28544.13,7.53032
1682941260,28552.15,11.86128
1682941320,28548.46,9.39591
1682941380,28551.88,11.4402
1682941440,28551.75,13.06476
1682941500,28558.48,10.64514
1682941560,28548.47,15.91307
1682941620,28542.09,9.30072
1682941680,28542.09,13.86579
1682941740,28535.06,11.69048
1682941800,28538.74,18.87367
1682941860,28555.54,13.12038
1682941920,28566.52,42.43766
1682941980,28565.46,19.62655
1682942040,28559.17,6.51955
1682942100,28559.16,4.7863
1682942160,28559.16,21.74999
1682942220,28539.99,20.49568
1682942280,28530.89,62.67173
1682942340,28527.12,13.15217
1682942400,28523.85,29.63717
1682942460,28511.05,128.44585
1682942520,28459.28,28.7058
1682942580,28466.84,49.01606
1682942640,28500,31.34543
1682942700,28481.04,14.54044
1682942760,28482.03,14.05984
1682942820,28490.07,16.03681
1682942880,28478.7,7.25067
1682942940,28478.71,12.29341
1682943000,28480.42,6.38025
1682943060,28494.28,8.38126
1682943120,28506.26,88.2044
1682943180,28539.72,16.5192
1682943240,28535.95,12.41219
1682943300,28527.71,102.47665
1682943360,28538.25,16.72087
1682943420,28526.05,10.84622
1682943480,28517.91,17.34925
1682943540,28513.37,5.37152
1682943600,28509.01,16.15215
1682943660,28518.87,8.24896
1682943720,28519.31,11.87701
1682943780,28516.19,5.95595
1682943840,28517.99,51.48857
1682943900,28536.97,10.03366
1682943960,28532.26,10.00368
1682944020,28542.28,23.25588
1682944080,28549.77,22.55991
1682944140,28564.85,50.02157
1682944200,28573.95,18.27819
1682944260,28565.66,8.83317
1682944320,28562.07,9.08556
1682944380,28562.92,6.99261
1682944440,28562.91,12.03043
1682944500,28553.75,5.12749
1682944560,28554.97,44.00955
1682944620,28560,25.79699
1682944680,28585.48,66.75046
1682944740,28589.73,42.93874
1682944800,28599.17,34.87201
1682944860,28601.27,22.71918
1682944920,28593.48,28.75341
1682944980,28591.92,10.77192
1682945040,28592.96,11.04525
1682945100,28589.77,21.80124
1682945160,28592.14,11.25841
1682945220,28588.29,17.15145
1682945280,28594.94,28.73747
1682945340,28594.2,123.21611
1682945400,28575.19,8.71815
1682945460,28576.94,4.33604
1682945520,28580.42,13.94097
1682945580,28592.19,19.91269
1682945640,28605.27,18.6121
1682945700,28602.77,5.81165
1682945760,28602.91,18.84274
1682945820,28602.92,13.57848
1682945880,28589.3,19.29592
1682945940,28591.18,28.79899
1682946000,28596.32,19.01454
1682946060,28580.59,11.38939
1682946120,28579.87,17.07796
1682946180,28590.01,6.93214
1682946240,28582.93,9.20719
1682946300,28578.54,7.011
1682946360,28586.41,7.49828
1682946420,28584.51,11.32322
1682946480,28576.94,13.52138
1682946540,28573.36,4.82833
1682946600,28573.59,9.02947
1682946660,28581.61,8.31602
1682946720,28579.68,12.37846
1682946780,28570.03,12.12236
1682946840,28577.1,5.38217
1682946900,28575.34,9.76731
1682946960,28566.94,13.9778
1682947020,28559.22,12.575
1682947080,28552.03,6.94351
1682947140,28561.22,17.69223
1682947200,28575.13,7.83203
1682947260,28579.36,8.08013
1682947320,28577.17,5.68705
1682947380,28577.17,7.54458
1682947440,28571.01,29.96837
1682947500,28592.36,25.31995
1682947560,28600.1,11.11812
1682947620,28597.17,26.97029
1682947680,28600.84,22.37247
1682947740,28594.24,16.28195
1682947800,28599.62,14.00586
1682947860,28584.24,49.07587
1682947920,28614.5,25.76479
1682947980,28600,24.82906
1682948040,28570.66,23.60238
1682948100,28570.44,26.22715
1682948160,28551.57,29.31429
1682948220,28544.38,20.02157
1682948280,28550.77,55.26266
1682948340,28566.34,16.39171
1682948400,28566.33,14.20503
1682948460,28554.87,11.09541
1682948520,28557.99,11.11775
1682948580,28551,24.27072
1682948640,28530.72,108.76564
1682948700,28530.86,61.03858
1682948760,28516.29,28.21159
1682948820,28502.97,29.3782
1682948880,28520.41,20.99021
1682948940,28517.54,31.43338
1682949000,28516.73,29.08908
1682949060,28514.75,45.14996
1682949120,28483.29,48.31325
1682949180,28521.18,22.6837
1682949240,28521.16,19.29327
1682949300,28508.48,28.96023
1682949360,28480.02,78.50157
1682949420,28450.8,30.5506
1682949480,28450.49,56.73605
1682949540,28464.56,19.68065
1682949600,28457.84,505.96455
1682949660,28428.66,98.39505
1682949720,28459.99,113.34481
1682949780,28484.2,90.3076
1682949840,28473.39,30.61279
1682949900,28447.14,48.91214
1682949960,28490.33,149.43799
1682950020,28529.98,60.83624
1682950080,28507.42,24.38629
1682950140,28499.99,23.18804
1682950200,28519.43,37.06101
1682950260,28525.29,33.49346
1682950320,28510.6,49.73588
1682950380,28494.99,47.36187
1682950440,28508.44,25.4947
1682950500,28496.51,20.2229
1682950560,28520.46,50.60077
1682950620,28551.99,47.48325
1682950680,28567.8,26.09268
1682950740,28546.96,25.0415
1682950800,28527.77,26.93026
1682950860,28486.61,33.86385
1682950920,28474.87,84.89287
1682950980,28450.12,42.97305
1682951040,28450,36.07915
1682951100,28456.36,32.93126
1682951160,28455.65,44.69487
1682951220,28508.71,15.34174
1682951280,28503.55,19.2602
1682951340,28477.44,23.3625
1682951400,28484.51,58.74805
1682951460,28509.89,11.87752
1682951520,28487.5,54.58056
1682951580,28481.78,16.36174
1682951640,28499.16,12.51448
1682951700,28489.11,14.33733
1682951760,28482.9,78.26203
1682951820,28448.75,62.02266
1682951880,28456.58,21.30903
1682951940,28457.98,34.28497
1682952000,28432.91,44.39383
1682952060,28426.43,51.16005
1682952120,28444.99,26.942
1682952180,28442.99,29.64902
1682952240,28436.53,31.32997
1682952300,28441.28,64.20718
1682952360,28460.17,31.56062
1682952420,28452.85,20.00369
1682952480,28464.27,34.68881
1682952540,28448.99,84.39147
1682952600,28472.06,33.33056
1682952660,28475.81,18.4235
1682952720,28472.71,11.49777
1682952780,28472.11,9.84396
1682952840,28463.34,10.09862
1682952900,28474.26,21.4768
1682952960,28475.84,16.87383
1682953020,28487.47,35.47598
1682953080,28468.81,61.37562
1682953140,28469.93,14.4671
1682953200,28473.31,43.30212
1682953260,28476.1,16.45486
1682953320,28470.97,114.02604
1682953380,28434.45,22.84554
1682953440,28418.42,97.68128
1682953500,28424.86,36.94089
1682953560,28448.63,22.59835
1682953620,28436.03,29.06427
1682953680,28410.01,47.76878
1682953740,28418.9,30.55638
1682953800,28412.93,36.45807
1682953860,28405.89,35.12033
1682953920,28412.12,21.80163
1682953980,28397.21,51.39585
1682954040,28362.29,76.82367
1682954100,28382.8,42.74511
1682954160,28368.09,300.97654
1682954220,28363.26,113.77962
1682954280,28390.48,62.55927
1682954340,28355.74,47.3806
1682954400,28365.59,80.30018
1682954460,28339.69,73.32013
1682954520,28306.81,673.14397
1682954580,28246.2,105.66538
1682954640,28253.59,611.8892
1682954700,28139.52,196.01917
1682954760,28120.01,168.58592
1682954820,28195.48,168.96937
1682954880,28128.05,220.34859
1682954940,28132.73,189.48539
1682955000,28110.81,201.18245
1682955060,28117.78,122.27663
1682955120,28151.82,126.94099
1682955180,28139.14,120.53629
1682955240,28165.47,101.33349
1682955300,28133.42,126.58027
1682955360,28173.89,86.53289
